Target,Source
GATA2,LYPLA2 
GATA2,LRP2 
GATA2,LRRC37A3 
GATA2,LRCH4 
GATA2,LRIG2 
GATA2,RXRA 
GATA2,RARA 
GATA2,AKT1 
GATA2,POU1F1 
GATA2,HDAC5 
GATA2,HDAC3 
GATA2,CEBPA 
GATA2,PML 
GATA2,HHEX 
GATA2,MAPK1 
GATA2,JUN 
GATA2,SPI1 
GATA2,STAT3 
GATA2,ZBTB32 
GATA2,ZBTB16 
GATA2,HSPA9 
GATA2,LNPEP 
GATA2,LMCD1 
GATA2,LAMA4 
GATA2,LGALS4 
GATA2,LAMB1 
GATA2,LCAT 
GATA2,KAT6B 
GATA2,HSPB2 
GATA2,KRT3 
GATA2,KCNK3 
GATA2,KCNN3 
GATA2,INHA 
GATA2,JUN 
GATA2,ISCA1 
GATA2,ITGA3 
GATA2,IMPG1 
GATA2,IKZF5 
GATA2,IL18BP 
GATA2,IL1RAPL2 
GATA2,FCGR2A 
GATA2,GNL2 
GATA2,HOXA6 
GATA2,HOXC8 
GATA2,HIVEP2 
GATA2,HOXA5 
GATA2,HNMT 
GATA2,GOLGA2 
GATA2,HIST1H4D 
GATA2,HILPDA 
GATA2,HIST1H2BN 
GATA2,HIST1H1A 
GATA2,HBD 
GATA2,HECTD3 
GATA2,GPR21 
GATA2,H2AFV 
GATA2,GUCA1B 
GATA2,GFM1 
GATA2,GNL1 
GATA2,FCGR2C 
GATA2,GFOD1 
GATA2,GMPPA 
GATA2,GCC1 
GATA2,GDAP2 
GATA2,GDPD3 
GATA2,GATA2 
GATA2,FOXO3 
GATA2,FTSJ1 
GATA2,FOS 
GATA2,FERMT2 
GATA2,FGF13 
GATA2,ESYT1 
GATA2,DVL2 
GATA2,FAM186A 
GATA2,FAM65A 
GATA2,ETV1 
GATA2,FAM110D 
GATA2,ETV2 
GATA2,EYA1 
GATA2,ETV3 
GATA2,EVC 
GATA2,EN1 
GATA2,ERMAP 
GATA2,ESRRG 
GATA2,E2F1 
GATA2,ENO3 
GATA2,EPS8L3 
GATA2,EPB41 
GATA2,EPB42 
GATA2,EDA 
GATA2,EIF4G1 
GATA2,EFHD2 
GATA2,EHF 
GATA2,DUSP2 
GATA2,DDA1 
GATA2,DOLK 
GATA2,DUSP1 
GATA2,DSPP 
GATA2,DLAT 
GATA2,DHCR24 
GATA2,DBT 
GATA2,CXCR3 
GATA2,CXCL13 
GATA2,CXCL2 
GATA2,COL9A2 
GATA2,CRIP1 
GATA2,CRYAB 
GATA2,CSF2 
GATA2,COX7A2L 
GATA2,CPEB1 
GATA2,CHIC2 
GATA2,CNOT7 
GATA2,CNPPD1 
GATA2,CHST11 
GATA2,CNOT3 
GATA2,CHST4 
GATA2,CLIC5 
GATA2,CLN8 
GATA2,CDKN1C 
GATA2,CHCHD7 
GATA2,CBX5 
GATA2,CELF2 
GATA2,CD226 
GATA2,CD59 
GATA2,CDK6 
GATA2,CCNG2 
GATA2,CCL27 
GATA2,CAP1 
GATA2,B4GALT4 
GATA2,C16orf58 
GATA2,BAZ2B 
GATA2,BST2 
GATA2,BTN1A1 
GATA2,BCKDHB 
GATA2,BLCAP 
GATA2,BLVRB 
GATA2,BMP6 
GATA2,BCL2L2 
GATA2,BCL7B 
GATA2,ACHE 
GATA2,ATP6V1G2 
GATA2,ATP8B2 
GATA2,ARHGEF10L 
GATA2,ATP5H 
GATA2,ATP6V0A1 
GATA2,ARID1A 
GATA2,ASAP1 
GATA2,ANKRD1 
GATA2,APIP 
GATA2,ACIN1 
GATA2,ANXA9 
GATA2,ANKRD40 
GATA2,ANKS1A 
GATA2,ALDH18A1 
GATA2,AMPD3 
GATA2,ADAM10 
GATA2,ADAP1 
GATA2,ADCY6 
GATA2,ABI2 
GATA2,ABCG5 
GATA2,SPRY2 
GATA2,SRRD 
GATA2,ZNF536 
GATA2,SSR3 
GATA2,ZIC4 
GATA2,TRIM66 
GATA2,VAMP4 
GATA2,ZNF219 
GATA2,ZNF276 
GATA2,ZNF282 
GATA2,ZDHHC17 
GATA2,ZFC3H1 
GATA2,ZFR 
GATA2,WNT11 
GATA2,WDR74 
GATA2,UGCG 
GATA2,VAMP3 
GATA2,UNC45A 
GATA2,UCHL3 
GATA2,UBA3 
GATA2,UBASH3A 
GATA2,UBE2E1 
GATA2,ST3GAL6 
GATA2,TMEM204 
GATA2,TRIM15 
GATA2,TRIM17 
GATA2,TMEM209 
GATA2,TP63 
GATA2,TRAIP 
GATA2,TP53 
GATA2,TOX 
GATA2,TMC6 
GATA2,TMEM165 
GATA2,TERF2IP 
GATA2,THUMPD1 
GATA2,TGFBR3 
GATA2,THOC6 
GATA2,ST7L 
GATA2,TBX4 
GATA2,TEK 
GATA2,STAU2 
GATA2,SUV39H1 
GATA2,TAP1 
GATA2,OIP5 
GATA2,RAB1B 
GATA2,OPHN1 
GATA2,OAZ1 
GATA2,SORBS3 
GATA2,SOX2 
GATA2,SLC25A11 
GATA2,SLC6A9 
GATA2,SMAD5 
GATA2,SMO 
GATA2,SNAP91 
GATA2,SLC25A31 
GATA2,SLC35D1 
GATA2,SLC2A1 
GATA2,SLC1A5 
GATA2,SH2B3 
GATA2,SLC18A1 
GATA2,SIRT6 
GATA2,SLC13A3 
GATA2,RREB1 
GATA2,SEC13 
GATA2,SFPQ 
GATA2,RRM1 
GATA2,RUNX1T1 
GATA2,SCAI 
GATA2,REPIN1 
GATA2,RPL8 
GATA2,RABGAP1L 
GATA2,RBM41 
GATA2,RBPJL 
GATA2,RELN 
GATA2,RAI14 
GATA2,RBFOX2 
GATA2,RARB 
GATA2,RBBP4 
GATA2,PTPN6 
GATA2,PSIP1 
GATA2,PURG 
GATA2,PSMC6 
GATA2,PTK7 
GATA2,PTMA 
GATA2,PSMD9 
GATA2,PTBP2 
GATA2,PTEN 
GATA2,POLR3B 
GATA2,PRSS22 
GATA2,PRG2 
GATA2,PRPF38B 
GATA2,PRKAB1 
GATA2,POU3F4 
GATA2,PPP1R12B 
GATA2,PPA1 
GATA2,PPOX 
GATA2,PLEKHG6 
GATA2,PLS1 
GATA2,POGZ 
GATA2,PLXDC2 
GATA2,PLXNC1 
GATA2,PKLR 
GATA2,PKNOX2 
GATA2,PLEKHA8P1 
GATA2,PDZD8 
GATA2,PHLDB1 
GATA2,PIGV 
GATA2,OSGIN1 
GATA2,OXCT1 
GATA2,PCIF1 
GATA2,NXT2 
GATA2,NRG1 
GATA3,ETS1 
GATA3,TRAK1 
GATA3,LMO2 
GATA3,ZNF536 
GATA3,LMO1 
GATA3,RARB 
GATA3,ETS2 
GATA3,KAT6B 
GATA3,ZFPM2 
GATA3,MED1 
GATA3,TAL1 
GATA3,SATB1 
GATA3,ZFR 
GATA3,ZNF282 
GATA3,ZIC4 
GATA3,ZNF219 
GATA3,ZBTB7B 
GATA3,ZCCHC14 
GATA3,ZDHHC17 
GATA3,WNT1 
GATA3,ZBTB20 
GATA3,WNT11 
GATA3,ZBTB1 
GATA3,VAMP3 
GATA3,UCHL3 
GATA3,UNC45A 
GATA3,TRIM15 
GATA3,TTLL5 
GATA3,TUBB4B 
GATA3,TRIO 
GATA3,TRIM66 
GATA3,RASL12 
GATA3,TMEM204 
GATA3,SSR3 
GATA3,TMEM209 
GATA3,TRAIP 
GATA3,TP53 
GATA3,TP63 
GATA3,SSTR3 
GATA3,TEK 
GATA3,ST3GAL6 
GATA3,TBX4 
GATA3,STAT2 
GATA3,SRRD 
GATA3,SPI1 
GATA3,SRRM1 
GATA3,SPRED2 
GATA3,SRR 
GATA3,SPRY2 
GATA3,SOX2 
GATA3,SORBS3 
GATA3,RBM39 
GATA3,SH2B3 
GATA3,SLC44A1 
GATA3,SMO 
GATA3,SLC6A9 
GATA3,SMAD5 
GATA3,SIM1 
GATA3,SLC25A31 
GATA3,SIRT6 
GATA3,SLC25A11 
GATA3,SLC18A1 
GATA3,RBM41 
GATA3,SFPQ 
GATA3,SCAI 
GATA3,SCRIB 
GATA3,SEC13 
GATA3,REPIN1 
GATA3,RRM1 
GATA3,RUNX1T1 
GATA3,RPL8 
GATA3,RAB1B 
GATA3,RAI14 
GATA3,PSIP1 
GATA3,PSMC6 
GATA3,PTEN 
GATA3,PROX1 
GATA3,PRSS22 
GATA3,OSGIN1 
GATA3,PPP1R12B 
GATA3,PLEKHG6 
GATA3,PLEKHH3 
GATA3,PPA1 
GATA3,POU2F1 
GATA3,POU3F4 
GATA3,OXCT1 
GATA3,PKLR 
GATA3,PKNOX2 
GATA3,PLEKHA8P1 
GATA3,PIK3R1 
GATA3,PEX16 
GATA3,PIGV 
GATA3,NXPH4 
GATA3,NXT2 
GATA3,OAZ1 
GATA3,NCDN 
GATA3,NREP 
GATA3,NRG1 
GATA3,NEUROD6 
GATA3,NOS3 
GATA3,NNAT 
GATA3,NOP16 
GATA3,MYH10 
GATA3,MOGAT2 
GATA3,MYH13 
GATA3,MPP3 
GATA3,MYF5 
GATA3,MTX2 
GATA3,MKLN1 
GATA3,MLH1 
GATA3,KCNK3 
GATA3,MEGF8 
GATA3,MID1 
GATA3,MASP1 
GATA3,MATN1 
GATA3,LYPLA2 
GATA3,MAP4K5 
GATA3,LRP1 
GATA3,LRP2 
GATA3,KCNN3 
GATA3,LMCD1 
GATA3,KCNN4 
GATA3,LGALS4 
GATA3,LAMA4 
GATA3,LAMB1 
GATA3,LCAT 
GATA3,GMPPA 
GATA3,HPSE2 
GATA3,IQGAP1 
GATA3,CBX5 
GATA3,ITGA3 
GATA3,FAM65A 
GATA3,JUN 
GATA3,HSPA9 
GATA3,IL17B 
GATA3,IMPG1 
GATA3,INHA 
GATA3,HSPBP1 
GATA3,IKZF5 
GATA3,IGF2-AS 
GATA3,IGFLR1 
GATA3,GNL2 
GATA3,HOXC8 
GATA3,HOXA5 
GATA3,HOXD11 
GATA3,HOXA6 
GATA3,HOXB2 
GATA3,HNRNPA0 
GATA3,HOMER2 
GATA3,GPR21 
GATA3,GSDMB 
GATA3,GRID2 
GATA3,GATA2 
GATA3,GDAP2 
GATA3,GIT1 
GATA3,GDPD3 
GATA3,GFOD1 
GATA3,FTSJ1 
GATA3,GADD45G 
GATA3,FOXO3 
GATA3,FOS 
GATA3,FLOT1 
GATA3,FBXO2 
GATA3,FGF13 
GATA3,FKBP2 
GATA3,FCGR2C 
GATA3,FERMT2 
GATA3,FER 
GATA3,EYA1 
GATA3,DLAT 
GATA3,ENAH 
GATA3,FAM186A 
GATA3,FAM110D 
GATA3,ENO1 
GATA3,ETV2 
GATA3,ETV3 
GATA3,EVC 
GATA3,EPO 
GATA3,ETV1 
GATA3,EPS8L3 
GATA3,ESRRG 
GATA3,DUSP2 
GATA3,EN1 
GATA3,EDA 
GATA3,EIF4G1 
GATA3,EHF 
GATA3,DNMT3A 
GATA3,DSPP 
GATA3,DUSP1 
GATA3,DOLK 
GATA3,DSCR3 
GATA3,DRAP1 
GATA3,CCL27 
GATA3,DCAKD 
GATA3,DIO1 
GATA3,DDN 
GATA3,CRIP1 
GATA3,CXCR3 
GATA3,DBT 
GATA3,CSF2 
GATA3,CXCL13 
GATA3,CCNG2 
GATA3,COL9A2 
GATA3,CHST4 
GATA3,CPEB1 
GATA3,CLIC5 
GATA3,CNPPD1 
GATA3,CCR10 
GATA3,CHCHD7 
GATA3,CHST11 
GATA3,CD226 
GATA3,CDK6 
GATA3,ATP2A2 
GATA3,BMP6 
GATA3,C11orf80 
GATA3,ATP5H 
GATA3,BAZ2B 
GATA3,ATP6V1G2 
GATA3,B4GALT4 
GATA3,AUP1 
GATA3,ASAP1 
GATA3,AKR7A2 
GATA3,APIP 
GATA3,APTX 
GATA3,ARHGEF10L 
GATA3,AKR7A3 
GATA3,ANKRD1 
GATA3,ANKRD40 
GATA3,AOC3 
GATA3,ALDH18A1 
GATA3,ANGPT1 
GATA3,ALKBH1 
GATA3,ADAM10 
GATA3,ADCY6 
GATA3,ABCG5 
GATA3,ACIN1 
GATA3,ABL1 
GATA4,EP300 
GATA4,CRIP2 
GATA4,HAND2 
GATA4,NFATC4 
GATA4,FOS 
GATA4,MEF2C 
GATA4,JARID2 
GATA4,MED1 
GATA4,MAPK3 
GATA4,PIAS1 
GATA4,NR5A1 
GATA4,NKX2-5 
GATA4,SRF 
GATA4,ZFPM2 
GATA4,TBX5 
GATA6,HHEX 
GATA6,EP300 
GATA6,CRIP2 
GATA6,MED1 
GATA6,NKX2-1 
GATAD2A,MBD3 
GATAD2A,MBD2 
GATAD2A,KAT2B 
GATAD2A,PAK4 
GCFC2,ATXN1 
GCM1,HDAC3 
GCM1,HDAC1 
GCM1,CREBBP 
GCM1,HDAC5 
GCM1,HDAC4 
GFI1,PIAS3 
GFI1,RUNX1T1 
GFI1,PICK1 
GFI1B,NOTCH1 
GFI1B,NELL2 
GFI1B,NELL1 
GFI1B,BRE 
GFI1B,BRCA1 
GFI1B,AES 
GFI1B,ACTN1 
GFI1B,BEND5 
GFI1B,AGRN 
GFI1B,BEGAIN 
GFI1B,BECN1 
GFI1B,ATXN2 
GFI1B,HECW1 
GFI1B,DNAJA3 
GFI1B,COPS5 
GFI1B,CCDC85B 
GFI1B,CENPJ 
GFI1B,CENPB 
GFI1B,GRN 
GFI1B,EFEMP1 
GFI1B,DZANK1 
GFI1B,DTNA 
GFI1B,FBLN5 
GFI1B,EFEMP2 
GFI1B,FBLN1 
GFI1B,EGFL7 
GFI1B,HNRNPK 
GFI1B,MYH14 
GFI1B,KIF17 
GFI1B,HGS 
GFI1B,KALRN 
GFI1B,HSPG2 
GFI1B,JAG2 
GFI1B,IFFO1 
GFI1B,LTBP4 
GFI1B,LAMB1 
GFI1B,MID2 
GFI1B,MEGF8 
GFI1B,MEGF6 
GFI1B,TAF1 
GFI1B,PDLIM5 
GFI1B,PDE4DIP 
GFI1B,RUNDC3A 
GFI1B,PSMA3 
GFI1B,PICK1 
GFI1B,PHC2 
GFI1B,RAB11FIP4 
GFI1B,RINT1 
GFI1B,RCHY1 
GFI1B,TMF1 
GFI1B,TSPYL2 
GFI1B,TRAF1 
GFI1B,TRIP6 
GFI1B,TRIM27 
GFI1B,VSNL1 
GLI1,ZIC1 
GLI1,DYRK1A 
GLI2,ZIC1 
GLI2,SKI 
GLI2,CREB1 
GLI3,CREBBP 
GLI3,SKI 
GLI3,TWIST1 
GLI3,SMAD4 
GLI3,SMAD1 
GLI3,SMAD3 
GLI3,SMAD2 
GLI3,ZIC3 
GLI3,ZIC1 
GMEB1,GMEB1 
GMEB1,CREBBP 
GMEB1,CASP9 
GMEB1,CASP8 
GMEB1,ATF7IP 
GMEB1,NCOA2 
GMEB1,UBE2I 
GMEB1,GMEB2 
GMEB1,SMAD1 
GMEB1,SNIP1 
GMEB1,SMAD3 
GMEB2,GMEB1 
GMEB2,CREBBP 
GMEB2,ATXN1 
GMEB2,UBE2I 
GSC2,RNF4 
GTF2A1,GTF2E1 
GTF2A1,GTF2A2 
GTF2A1,CSNK2A2 
GTF2A1,CSNK2A1 
GTF2A1,TRIP4 
GTF2A1,TAF1 
GTF2A1,GTF2F1 
GTF2A1,GTF2E2 
GTF2A1,TBPL1 
GTF2A1,TAF4 
GTF2A1,TBP 
GTF2A1,TASP1 
GTF2A2,GTF2A1 
GTF2A2,TAF4 
GTF2A2,HSF1 
GTF2A2,GTF2E1 
GTF2A2,TBP 
GTF2A2,TBPL1 
GTF2B,ESR1 
GTF2B,EP300 
GTF2B,DHX9 
GTF2B,CREBBP 
GTF2B,ESRRA 
GTF2B,NOLC1 
GTF2B,GTF2F1 
GTF2B,GTF2E2 
GTF2B,FOXF2 
GTF2B,GTF2E1 
GTF2B,GTF2B 
GTF2B,NCOA4 
GTF2B,IKZF1 
GTF2B,HSF1 
GTF2B,GTF2F2 
GTF2B,NCOA3 
GTF2B,JUN 
GTF2B,NCOA1 
GTF2B,MCM2 
GTF2B,NR5A1 
GTF2B,YWHAE 
GTF2B,REL 
GTF2B,NR2F1 
GTF2B,PSMC5 
GTF2B,POLR2A 
GTF2B,PSMC2 
GTF2B,POU3F2 
GTF2B,VDR 
GTF2B,TBP 
GTF2B,RELA 
GTF2B,TRAM2 
GTF2B,TBPL1 
GTF2B,THRA 
GTF2B,TCEA2 
GTF2E1,GTF2A1 
GTF2E1,ERCC3 
GTF2E1,AES 
GTF2E1,GTF2F2 
GTF2E1,GTF2E2 
GTF2E1,GTF2B 
GTF2E1,GTF2A2 
GTF2E1,SND1 
GTF2E1,GTF2H4 
GTF2E1,GTF2H1 
GTF2E1,TRIM24 
GTF2E1,TAF6 
GTF2E1,TCEA1 
GTF2E1,TBP 
GTF2E2,XPA 
GTF2E2,CCNH 
GTF2E2,ATF7IP 
GTF2E2,ERCC6 
GTF2E2,TBP 
GTF2E2,GTF2F2 
GTF2E2,ERCC3 
GTF2E2,GTF2F1 
GTF2E2,GTF2A1 
GTF2E2,GTF2E1 
GTF2E2,GTF2B 
GTF2E2,SUPT16H 
GTF2E2,KLF5 
GTF2E2,GTF2H1 
GTF2E2,SND1 
GTF2E2,MDM2 
GTF2E2,NUP62 
GTF2E2,MNAT1 
GTF2F1,AR 
GTF2F1,SRF 
GTF2F1,GTF2A1 
GTF2F1,FEZ1 
GTF2F1,ATF7IP 
GTF2F1,CTDSP1 
GTF2F1,CTDP1 
GTF2F1,PTN 
GTF2F1,GTF2F2 
GTF2F1,GTF2E2 
GTF2F1,GTF2B 
GTF2F1,PSMC2 
GTF2F1,MAGEC1 
GTF2F1,MYC 
GTF2F1,MSX2 
GTF2F1,TAF1 
GTF2F2,MSX2 
GTF2F2,KLF5 
GTF2F2,AHR 
GTF2F2,JUN 
GTF2F2,CEBPG 
GTF2F2,ATF4 
GTF2F2,AR 
GTF2F2,ATF2 
GTF2F2,ARNT 
GTF2F2,HTATSF1 
GTF2F2,GTF2B 
GTF2F2,FOS 
GTF2F2,CREB1 
GTF2F2,GTF2F2 
GTF2F2,GTF2E1 
GTF2F2,GTF2F1 
GTF2F2,GTF2E2 
GTF2F2,URI1 
GTF2F2,TRAM2 
GTF2F2,POLR2E 
GTF2F2,TBP 
GTF2F2,TAF5 
GTF2H1,XPC 
GTF2H1,ERCC5 
GTF2H1,ERCC4 
GTF2H1,CCNH 
GTF2H1,ATF7IP 
GTF2H1,AR 
GTF2H1,ERCC3 
GTF2H1,CDK7 
GTF2H1,ERCC2 
GTF2H1,E2F1 
GTF2H1,XPA 
GTF2H1,ESR1 
GTF2H1,GTF2H1 
GTF2H1,FUBP1 
GTF2H1,GTF2E2 
GTF2H1,GTF2E1 
GTF2H1,TP53 
GTF2H1,MCM2 
GTF2H1,KIF13A 
GTF2H1,HNRNPU 
GTF2H1,PSMC2 
GTF2H1,MMS19 
GTF2H1,PLCG1 
GTF2H1,PIK3R1 
GTF2H3,ERCC3 
GTF2H4,ERCC5 
GTF2H4,ERCC3 
GTF2H4,GTF2E1 
GTF2I,JAK2 
GTF2I,HDAC3 
GTF2I,GTF2I 
GTF2I,BTK 
GTF2I,ATF6 
GTF2I,MYC 
GTF2I,SMAD2 
GTF2I,MAPK3 
GTF2I,PRRX1 
GTF2I,NFKB2 
GTF2I,PRKG1 
GTF2I,PIAS2 
GTF2I,STAT1 
GTF2I,SRF 
GTF2I,SRC 
GTF2I,ZBTB17 
GTF2I,STAT3 
GTF2I,YY1 
GTF2IRD1,SMAD3 
GTF2IRD1,PIAS2 
GTF2IRD1,HDAC3 
GTF2IRD1,EXOSC4 
GTF2IRD1,CDK20 
GTF3A,OPTN 
GTF3A,GTF3C2 
GTF3A,CHMP5 
GTF3A,SCYL2 
GTF3C1,CPE 
GTF3C1,CHN1 
GTF3C1,ASCC2 
GTF3C1,AKTIP 
GTF3C1,EZH2 
GTF3C1,KLF6 
GTF3C1,DEDD 
GTF3C1,IGFBP3 
GTF3C1,GTF3C4 
GTF3C1,FGFR3 
GTF3C1,MAPK10 
GTF3C1,RBM23 
GTF3C1,TBC1D17 
GTF3C1,SUPT5H 
GTF3C2,RB1 
GTF3C2,GTF3C4 
GTF3C2,GTF3A 
GTF3C3,BRF1 
GTF3C3,GTF3C5 
GTF3C3,TBP 
GTF3C4,GTF3C2 
GTF3C4,GTF3C1 
GTF3C4,BRF1 
GTF3C4,POLR3C 
GTF3C4,HIST3H3 
GTF3C4,GTF3C5 
GTF3C4,POLR3F 
GTF3C5,GTF3C4 
GTF3C5,GTF3C3 
GTF3C5,BRF1 
H1F0,IPO7 
H1F0,IPO5 
H1F0,KPNB1 
H1F0,KPNA2 
H1F0,RAD51B 
HABP4,PRKCG 
HABP4,PRKCD 
HABP4,PRKCB 
HABP4,DAXX 
HABP4,CHD3 
HABP4,C1QBP 
HABP4,PRKCA 
HABP4,ENO2 
HABP4,PPP1R15A 
HABP4,HMGXB4 
HABP4,PIAS3 
HABP4,KAT5 
HABP4,PRKCQ 
HABP4,UBE2I 
HABP4,TP53 
HABP4,PRKCZ 
HABP4,TOPORS 
HABP4,PRMT1 
HABP4,YBX1 
HABP4,VIM 
HAND1,HEYL 
HAND1,HEY2 
HAND1,HAND2 
HAND1,ACHE 
HAND1,HAND1 
HAND1,FHL2 
HAND1,PPP2R5D 
HAND1,MYOD1 
HAND1,TCF3 
HAND1,PRKACA 
HAND1,TCF12 
HAND1,PRKCA 
HAND2,PPP2R5D 
HAND2,PHOX2A 
HAND2,CENPB 
HAND2,NPM1 
HAND2,GATA4 
HAND2,EP300 
HAND2,COPS5 
HAND2,HEYL 
HAND2,HAND1 
HAND2,HEY2 
HAND2,HAND2 
HAND2,PRKACA 
HAND2,PRKCA 
HAND2,TCF3 
HAX1,YWHAQ 
HAX1,ABCB4 
HAX1,ABCB11 
HAX1,ABCB1 
HAX1,SVIL 
HAX1,EIF3F 
HAX1,DGKD 
HAX1,CTTN 
HAX1,PKD2 
HAX1,HCLS1 
HAX1,KIAA0513 
HAX1,IL1A 
HBP1,HDAC1 
HBP1,EWSR1 
HBP1,SAP30 
HBP1,RBL2 
HBP1,RB1 
HBP1,TCF4 
HBP1,SMAD1 
HCFC1,THAP11 
HCFC1,MED25 
HCFC1,JUN 
HCFC1,HCFC1R1 
HCFC1,HCFC1 
HCFC1,CREB3 
HCFC1,GABPB1 
HCFC1,CREBZF 
HCFC1,GABPA 
HCFC1,EGR2 
HCFC1,SP1 
HCFC1,PSIP1 
HCFC1,PPP1CC 
HCFC1,OGT 
HCFC1,PPARGC1A 
HCFC1,PDCD2 
HCFC1,ZBTB17 
HCLS1,CASP3 
HCLS1,CD79A 
HCLS1,ACTR2 
HCLS1,ACTA1 
HCLS1,CSNK2A1 
HCLS1,MAP4K1 
HCLS1,LYN 
HCLS1,FGR 
HCLS1,HS1BP3 
HCLS1,HAX1 
HCLS1,SYK 
HCLS1,SH2D4A 
HCLS1,QKI 
HCLS1,WAS 
HDAC1,DDB2 
HDAC1,DAXX 
HDAC1,CTBP1 
HDAC1,CSNK2A2 
HDAC1,BAZ2A 
HDAC1,ATRX 
HDAC1,ARID4A 
HDAC1,AR 
HDAC1,APEX1 
HDAC1,CSNK2A1 
HDAC1,BCOR 
HDAC1,BUB1B 
HDAC1,BUB1 
HDAC1,BRCA1 
HDAC1,BRMS1 
HDAC1,CREBBP 
HDAC1,CDC20 
HDAC1,CBFA2T3 
HDAC1,BUB3 
HDAC1,CHD4 
HDAC1,CDH1 
HDAC1,CHD1 
HDAC1,CDYL 
HDAC1,RAD9A 
HDAC1,KDM1A 
HDAC1,FKBP3 
HDAC1,DHX30 
HDAC1,DDX17 
HDAC1,EZH2 
HDAC1,DNMT3B 
HDAC1,DNMT3A 
HDAC1,DNMT1 
HDAC1,DNMT3L 
HDAC1,EED 
HDAC1,GCM1 
HDAC1,KAT5 
HDAC1,HDAC9 
HDAC1,FOXG1 
HDAC1,HDAC3 
HDAC1,HBP1 
HDAC1,HDAC2 
HDAC1,HDAC1 
HDAC1,ING1 
HDAC1,HIF1A 
HDAC1,HIC1 
HDAC1,HEY2 
HDAC1,IKZF1 
HDAC1,HIF1AN 
HDAC1,HUS1 
HDAC1,HR 
HDAC1,NFKB1 
HDAC1,MBD2 
HDAC1,PTMA 
HDAC1,MAGEA1 
HDAC1,KLF11 
HDAC1,MAD1L1 
HDAC1,MDM2 
HDAC1,MBD3 
HDAC1,NCOR2 
HDAC1,MORF4L2 
HDAC1,MYOD1 
HDAC1,MTA1 
HDAC1,PPP2R1B 
HDAC1,NR2E3 
HDAC1,PHB 
HDAC1,NFKBIA 
HDAC1,PEX14 
HDAC1,NR2F2 
HDAC1,PCNA 
HDAC1,NRIP1 
HDAC1,PPARD 
HDAC1,PHF21A 
HDAC1,PHB2 
HDAC1,PML 
HDAC1,PIAS3 
HDAC1,PITX2 
HDAC1,PIAS4 
HDAC1,RBL2 
HDAC1,TGIF2 
HDAC1,SAP18 
HDAC1,RBL1 
HDAC1,RAP1A 
HDAC1,RBBP7 
HDAC1,RBBP4 
HDAC1,SALL1 
HDAC1,RFC1 
HDAC1,RELA 
HDAC1,RBP1 
HDAC1,RUVBL2 
HDAC1,RFC4 
HDAC1,RUNX3 
HDAC1,RUNX1T1 
HDAC1,TGIF1 
HDAC1,SATB1 
HDAC1,SMAD2 
HDAC1,SAP30 
HDAC1,SIN3B 
HDAC1,SETDB1 
HDAC1,TAL1 
HDAC1,SPEN 
HDAC1,SP3 
HDAC1,SP1 
HDAC1,SUV39H1 
HDAC1,STAT2 
HDAC1,STAT3 
HDAC1,TOP2A 
HDAC1,TXNIP 
HDAC1,TRIM27 
HDAC1,TOP2B 
HDAC1,TPD52L1 
HDAC1,TP53 
HDAC1,ZMYND11 
HDAC1,ZBTB16 
HDAC1,UBE2I 
HDAC1,ZNF76 
HDAC11,HDAC6 
HDAC11,CDKN1A 
HDAC11,PHYHIP 
HDAC2,DNMT1 
HDAC2,DAXX 
HDAC2,BRMS1 
HDAC2,ANTXR1 
HDAC2,BRCA1 
HDAC2,ARID4A 
HDAC2,CTBP1 
HDAC2,CDH1 
HDAC2,CDC20 
HDAC2,BUB3 
HDAC2,CSNK2A2 
HDAC2,CDYL 
HDAC2,CSNK2A1 
HDAC2,CIR1 
HDAC2,RCOR1 
HDAC2,ING1 
HDAC2,EED 
HDAC2,DNMT3B 
HDAC2,IKZF4 
HDAC2,HDAC1 
HDAC2,FKBP3 
HDAC2,IKZF1 
HDAC2,HIF1AN 
HDAC2,IFRD1 
HDAC2,HOPX 
HDAC2,MAD1L1 
HDAC2,RBP1 
HDAC2,PA2G4 
HDAC2,NRIP1 
HDAC2,MBD2 
HDAC2,MXD1 
HDAC2,MTA1 
HDAC2,RBBP7 
HDAC2,PML 
HDAC2,PHF21A 
HDAC2,PHB2 
HDAC2,RBBP4 
HDAC2,PPARD 
HDAC2,PTMA 
HDAC2,PPP1R8 
HDAC2,RELA 
HDAC2,SUV39H1 
HDAC2,SETDB1 
HDAC2,SAP30 
HDAC2,RFX5 
HDAC2,SALL1 
HDAC2,RUNX3 
HDAC2,STAT3 
HDAC2,SMARCA5 
HDAC2,SPEN 
HDAC2,SNW1 
HDAC2,SP3 
HDAC2,SP1 
HDAC2,THRB 
HDAC2,THRA 
HDAC2,TOP2A 
HDAC2,YY1 
HDAC2,TP53 
HDAC3,EED 
HDAC3,DHX30 
HDAC3,DAXX 
HDAC3,ARID4A 
HDAC3,ANKRD11 
HDAC3,CSNK2A1 
HDAC3,CBFA2T3 
HDAC3,BCOR 
HDAC3,CREBBP 
HDAC3,CCND1 
HDAC3,CORO2A 
HDAC3,CCT5 
HDAC3,GTF2I 
HDAC3,PML 
HDAC3,HIF1AN 
HDAC3,GPS2 
HDAC3,GCM1 
HDAC3,GATA2 
HDAC3,HDAC9 
HDAC3,HDAC1 
HDAC3,GTF2IRD1 
HDAC3,HDAC7 
HDAC3,HDAC3 
HDAC3,HDAC5 
